	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Source Power: CBP	Source Power: TxOPhCz	Thickness: CBP	Thickness: TxOPhCz	State: CBP	State: TxOPhCz	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz
0	17:11:07	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	1	1	000.000	000.000
1	17:11:07	-0.000	-0.000	0.280	0.046	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
2	17:11:08	-0.000	-0.000	0.680	0.138	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
3	17:11:10	0.000	-0.000	1.080	0.229	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
4	17:11:11	0.001	-0.000	1.480	0.321	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
5	17:11:11	0.001	-0.000	1.880	0.412	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
6	17:11:13	0.000	-0.001	2.280	0.504	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
7	17:11:14	0.000	-0.000	2.680	0.596	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
8	17:11:14	0.001	-0.000	3.080	0.687	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
9	17:11:15	0.000	-0.000	3.480	0.779	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
10	17:11:17	-0.001	-0.000	3.880	0.871	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
11	17:11:17	0.001	-0.000	4.280	0.962	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
12	17:11:18	0.000	-0.001	4.680	1.054	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
13	17:11:19	0.000	-0.001	5.080	1.146	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
14	17:11:20	0.001	-0.001	5.480	1.238	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
15	17:11:21	0.000	-0.001	5.880	1.329	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
16	17:11:22	0.001	-0.000	6.280	1.421	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
17	17:11:23	0.000	-0.001	6.680	1.513	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
18	17:11:25	0.001	-0.000	7.080	1.604	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
19	17:11:26	0.001	-0.000	7.480	1.696	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
20	17:11:26	0.001	0.000	7.880	1.788	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
21	17:11:28	-0.002	-0.001	8.280	1.879	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
22	17:11:29	0.000	-0.001	8.680	1.971	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
23	17:11:29	0.001	-0.001	9.080	2.063	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
24	17:11:31	0.001	-0.001	9.480	2.154	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
25	17:11:31	-0.001	-0.000	9.880	2.246	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
26	17:11:32	0.001	-0.001	10.280	2.338	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
27	17:11:34	0.000	-0.001	10.680	2.429	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
28	17:11:35	0.001	-0.001	11.080	2.521	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
29	17:11:35	-0.001	-0.001	11.480	2.613	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
30	17:11:36	0.000	-0.000	11.880	2.704	0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
31	17:11:38	0.000	-0.001	12.000	2.796	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
32	17:11:38	0.001	-0.000	12.000	2.888	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
33	17:11:40	-0.001	-0.001	12.000	2.979	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
34	17:11:40	-0.001	-0.001	12.000	3.071	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
35	17:11:41	0.001	-0.001	12.000	3.163	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
36	17:11:43	-0.001	0.000	12.000	3.254	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
37	17:11:43	0.001	-0.000	12.000	3.346	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
38	17:11:44	-0.001	-0.001	12.000	3.438	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
39	17:11:46	-0.001	-0.000	12.000	3.529	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
40	17:11:47	-0.001	-0.001	12.000	3.621	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
41	17:11:47	0.000	-0.001	12.000	3.713	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
42	17:11:48	-0.000	-0.001	12.000	3.804	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
43	17:11:49	0.001	-0.001	12.000	3.896	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
44	17:11:50	0.000	-0.000	12.000	3.988	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
45	17:11:51	-0.000	-0.000	12.000	4.079	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
46	17:11:53	0.001	-0.000	12.000	4.171	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
47	17:11:53	-0.000	-0.001	12.000	4.263	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
48	17:11:54	-0.000	-0.001	12.000	4.354	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
49	17:11:56	0.000	-0.001	12.000	4.446	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
50	17:11:56	0.000	-0.001	12.000	4.538	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
51	17:11:57	0.000	-0.001	12.000	4.629	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
52	17:11:58	0.000	-0.001	12.000	4.721	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
53	17:11:59	0.000	-0.001	12.000	4.813	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
54	17:12:01	-0.000	-0.001	12.000	4.904	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
55	17:12:02	-0.000	-0.001	12.000	4.996	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
56	17:12:02	-0.000	-0.001	12.000	5.088	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
57	17:12:03	-0.000	-0.001	12.000	5.179	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
58	17:12:04	0.000	-0.001	12.000	5.271	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
59	17:12:05	0.001	-0.000	12.000	5.363	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
60	17:12:07	0.000	-0.001	12.000	5.454	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
61	17:12:08	0.000	-0.001	12.000	5.546	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
62	17:12:08	0.000	-0.001	12.000	5.638	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
63	17:12:10	0.000	-0.001	12.000	5.729	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
64	17:12:11	0.000	-0.001	12.000	5.821	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
65	17:12:11	0.000	-0.001	12.000	5.913	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
66	17:12:13	-0.001	0.000	12.000	6.004	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
67	17:12:14	-0.000	-0.001	12.000	6.096	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
68	17:12:14	0.001	-0.001	12.000	6.188	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
69	17:12:15	0.000	-0.001	12.000	6.279	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
70	17:12:16	-0.001	-0.001	12.000	6.371	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
71	17:12:17	-0.000	-0.001	12.000	6.463	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
72	17:12:18	0.000	-0.001	12.000	6.554	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
73	17:12:20	-0.001	-0.001	12.000	6.646	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
74	17:12:20	0.000	-0.001	12.000	6.738	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
75	17:12:22	0.000	-0.001	12.000	6.829	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
76	17:12:23	-0.000	-0.001	12.000	6.921	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
77	17:12:23	0.000	-0.001	12.000	7.013	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
78	17:12:25	-0.000	-0.001	12.000	7.104	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
79	17:12:26	-0.001	-0.001	12.000	7.196	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
80	17:12:26	0.000	-0.001	12.000	7.288	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
81	17:12:28	-0.000	-0.001	12.000	7.379	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
82	17:12:29	-0.001	-0.001	12.000	7.471	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
83	17:12:29	0.001	0.000	12.000	7.563	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
84	17:12:30	-0.000	-0.001	12.000	7.654	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
85	17:12:32	-0.001	-0.001	12.000	7.746	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
86	17:12:32	0.000	-0.001	12.000	7.838	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
87	17:12:33	0.001	-0.001	12.000	7.929	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
88	17:12:35	0.000	-0.001	12.000	8.021	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
89	17:12:35	-0.001	-0.001	12.000	8.113	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
90	17:12:37	-0.000	-0.001	12.000	8.204	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
91	17:12:37	-0.000	-0.001	12.000	8.296	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
92	17:12:38	-0.000	-0.001	12.000	8.388	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
93	17:12:39	0.001	-0.001	12.000	8.479	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
94	17:12:41	-0.001	-0.001	12.000	8.571	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
95	17:12:41	-0.001	-0.001	12.000	8.663	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
96	17:12:43	0.001	-0.001	12.000	8.754	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
97	17:12:43	0.000	-0.001	12.000	8.846	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
98	17:12:44	0.000	-0.001	12.000	8.938	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
99	17:12:46	0.000	-0.001	12.000	9.029	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
100	17:12:47	-0.001	-0.001	12.000	9.121	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
101	17:12:47	0.000	-0.001	12.000	9.213	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
102	17:12:48	0.000	-0.001	12.000	9.304	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
103	17:12:50	0.001	-0.001	12.000	9.396	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
104	17:12:50	0.000	-0.001	12.000	9.488	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
105	17:12:52	-0.000	-0.001	12.000	9.579	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
106	17:12:53	-0.001	-0.001	12.000	9.671	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
107	17:12:53	0.001	-0.001	12.000	9.763	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
108	17:12:54	-0.001	-0.001	12.000	9.854	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
109	17:12:55	-0.000	-0.001	12.000	9.946	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
110	17:12:57	-0.000	-0.001	12.000	10.038	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
111	17:12:57	-0.000	-0.001	12.000	10.129	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
112	17:12:58	0.000	-0.001	12.000	10.221	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
113	17:12:59	0.000	-0.001	12.000	10.313	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
114	17:13:00	0.000	-0.001	12.000	10.404	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
115	17:13:01	-0.000	-0.001	12.000	10.496	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
116	17:13:03	-0.000	-0.001	12.000	10.588	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
117	17:13:03	0.001	-0.001	12.000	10.679	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
118	17:13:04	0.001	-0.000	12.000	10.771	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
119	17:13:05	0.000	-0.000	12.000	10.863	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
120	17:13:07	0.000	0.000	12.000	10.954	0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
121	17:13:08	-0.000	0.000	12.000	11.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	1	Fundamental Activity	000.000
122	17:13:08	-0.001	0.001	12.000	11.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	1	Fundamental Activity	000.000
123	17:13:10	0.000	0.001	12.000	11.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	1	Fundamental Activity	000.000
124	17:13:11	-0.000	0.001	12.000	11.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	1	Fundamental Activity	000.000
125	17:13:11	0.000	0.001	12.000	11.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	1	Fundamental Activity	000.000
126	17:13:13	-0.001	0.001	12.000	11.000	-0.000	-0.000	Manual	PreCon Soak	Sensor Status	1	Fundamental Activity	000.000
127	17:13:14	0.001	0.002	12.000	11.000	-0.000	-0.000	Manual	PreCon Soak	Sensor Status	1	Fundamental Activity	000.000
128	17:13:14	-0.001	0.001	12.000	11.000	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
129	17:13:16	0.000	0.002	12.050	11.000	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
130	17:13:17	0.001	0.002	12.360	11.000	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
131	17:13:17	0.001	0.002	12.898	11.000	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
132	17:13:19	-0.001	0.002	14.163	11.000	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
133	17:13:20	0.000	0.002	15.993	11.000	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
134	17:13:20	0.000	0.002	20.255	11.000	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
135	17:13:22	-0.001	0.002	23.255	11.000	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
136	17:13:23	0.000	0.003	24.255	11.000	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
137	17:13:23	-0.001	0.002	24.255	11.107	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
138	17:13:25	0.000	0.002	24.255	11.427	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
139	17:13:26	0.000	0.003	24.255	12.168	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
140	17:13:26	-0.001	0.003	24.255	13.601	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
141	17:13:28	-0.001	0.003	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
142	17:13:29	-0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
143	17:13:29	-0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
144	17:13:31	0.000	0.005	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
145	17:13:32	-0.001	0.006	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
146	17:13:32	-0.001	0.007	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
147	17:13:34	-0.001	0.008	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
148	17:13:35	-0.001	0.009	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
149	17:13:35	-0.001	0.009	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
150	17:13:37	-0.001	0.009	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
151	17:13:38	0.000	0.009	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
152	17:13:38	-0.001	0.009	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
153	17:13:40	0.000	0.009	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
154	17:13:41	-0.001	0.008	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
155	17:13:41	-0.001	0.008	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
156	17:13:43	-0.001	0.008	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
157	17:13:43	-0.001	0.007	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
158	17:13:44	0.001	0.007	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
159	17:13:46	-0.001	0.007	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
160	17:13:47	-0.001	0.006	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
161	17:13:47	-0.001	0.005	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
162	17:13:48	-0.001	0.005	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
163	17:13:50	-0.001	0.005	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
164	17:13:50	0.001	0.005	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
165	17:13:51	-0.001	0.005	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
166	17:13:53	0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
167	17:13:53	0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
168	17:13:55	-0.001	0.005	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
169	17:13:56	0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
170	17:13:56	0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
171	17:13:57	0.002	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
172	17:13:58	-0.000	0.003	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
173	17:13:59	0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
174	17:14:01	-0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
175	17:14:02	0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
176	17:14:02	0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
177	17:14:04	0.001	0.004	24.255	15.189	-0.000	0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
