	Timestamp	Filtered Rate: CBP	Filtered Rate: tri-PXZ-trz	Filtered Rate: Cl-BsubPc	Source Power: CBP	Source Power: tri-PXZ-trz	Source Power: Cl-BsubPc	Thickness: CBP	Thickness: tri-PXZ-trz	Thickness: Cl-BsubPc	State: CBP	State: tri-PXZ-trz	State: Cl-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: tri-PXZ-trz	Fundamental  Frequency: Cl-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: tri-PXZ-trz	Current Z-Ratio: Cl-BsubPc
1267	12:24:20	0.005	0.002	0.012	22.026	14.210	23.139	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	777
1268	12:24:21	0.000	0.001	0.012	22.026	14.210	23.139	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
1269	12:24:22	0.000	-0.001	0.012	22.026	14.210	23.139	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1270	12:24:23	0.001	0.003	0.012	22.026	14.210	23.139	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1271	12:24:24	0.001	-0.001	0.012	22.026	14.210	23.138	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1272	12:24:25	0.001	-0.000	0.012	22.026	14.210	23.138	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1273	12:24:26	0.001	0.002	0.012	22.026	14.210	23.138	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1274	12:24:27	0.001	-0.003	0.012	22.026	14.210	23.138	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1275	12:24:28	0.001	0.001	0.012	22.026	14.210	23.136	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1276	12:24:29	0.000	0.000	0.012	22.026	14.210	23.136	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1277	12:24:30	0.001	-0.001	0.012	22.026	14.210	23.136	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1278	12:24:31	0.001	0.001	0.012	22.026	14.210	23.136	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1279	12:24:32	0.001	-0.002	0.012	22.026	14.210	23.134	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1280	12:24:33	0.001	0.001	0.012	22.026	14.210	23.134	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1281	12:24:34	0.001	-0.000	0.012	22.026	14.210	23.134	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1282	12:24:35	0.001	0.001	0.012	22.026	14.210	23.134	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1283	12:24:36	0.000	0.001	0.012	22.026	14.210	23.133	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1284	12:24:37	0.001	-0.001	0.012	22.026	14.210	23.133	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1285	12:24:38	0.001	0.001	0.012	22.026	14.210	23.133	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1286	12:24:39	0.001	-0.001	0.012	22.026	14.210	23.133	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1287	12:24:40	0.001	0.001	0.012	22.026	14.210	23.131	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1288	12:24:41	0.001	-0.000	0.012	22.026	14.210	23.131	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1289	12:24:42	0.000	0.000	0.012	22.026	14.210	23.131	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1290	12:24:43	0.000	0.001	0.012	22.026	14.210	23.131	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
1291	12:24:44	0.001	-0.002	0.012	22.026	14.210	23.128	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1292	12:24:45	0.001	0.003	0.012	22.026	14.210	23.128	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
1293	12:24:46	0.000	0.001	0.013	22.026	14.210	23.128	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1294	12:24:47	0.001	-0.000	0.013	22.026	14.210	23.128	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1295	12:24:48	0.001	0.002	0.013	22.026	14.210	23.127	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1296	12:24:49	0.001	-0.002	0.013	22.026	14.210	23.127	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1297	12:24:50	0.001	-0.000	0.013	22.026	14.210	23.127	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1298	12:24:51	0.000	0.001	0.013	22.026	14.210	23.127	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1299	12:24:52	0.001	-0.001	0.013	22.026	14.210	23.125	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1300	12:24:53	0.001	0.001	0.013	22.026	14.210	23.125	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1301	12:24:54	0.001	-0.000	0.013	22.026	14.210	23.125	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1302	12:24:55	0.000	-0.000	0.013	22.026	14.210	23.125	0.001	-0.000	0.009	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1303	12:24:56	0.001	0.000	0.013	22.026	14.210	23.125	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
1304	12:24:57	0.001	-0.001	0.013	22.026	14.210	23.123	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1305	12:24:58	0.000	-0.002	0.013	22.026	14.210	23.123	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1306	12:24:59	0.001	-0.003	0.013	22.026	14.210	23.123	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
1307	12:25:00	0.001	-0.003	0.013	22.026	14.210	23.123	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1308	12:25:01	0.001	-0.005	0.013	22.026	14.210	23.121	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1309	12:25:02	0.000	-0.004	0.013	22.026	14.210	23.121	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	776
1310	12:25:03	0.001	-0.001	0.013	22.026	14.210	23.121	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
1311	12:25:04	0.001	-0.000	0.013	22.026	14.210	23.121	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1312	12:25:05	0.001	0.004	0.013	22.026	14.210	23.120	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1313	12:25:06	0.000	0.004	0.013	22.026	14.210	23.120	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1314	12:25:07	0.001	0.003	0.013	22.026	14.210	23.120	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
1315	12:25:08	0.001	0.003	0.013	22.026	14.210	23.120	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1316	12:25:09	0.001	0.001	0.013	22.026	14.210	23.118	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1317	12:25:10	0.001	0.001	0.013	22.026	14.210	23.118	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1318	12:25:11	0.000	-0.001	0.013	22.026	14.210	23.118	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
1319	12:25:12	0.001	0.000	0.013	22.026	14.210	23.118	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1320	12:25:13	0.001	-0.001	0.013	22.026	14.210	23.115	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1321	12:25:14	0.001	-0.002	0.013	22.026	14.210	23.115	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1322	12:25:15	0.001	-0.001	0.013	22.026	14.210	23.115	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1323	12:25:16	0.001	-0.001	0.013	22.026	14.210	23.115	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1324	12:25:17	0.001	-0.001	0.013	22.026	14.210	23.113	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1325	12:25:18	0.000	-0.000	0.013	22.026	14.210	23.113	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	777
1326	12:25:19	0.001	0.001	0.013	22.026	14.210	23.113	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1327	12:25:20	0.001	0.000	0.013	22.026	14.210	23.113	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1328	12:25:21	0.001	-0.001	0.013	22.026	14.210	23.111	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1329	12:25:22	0.000	0.000	0.013	22.026	14.210	23.111	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1330	12:25:23	0.001	-0.000	0.013	22.026	14.210	23.111	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1331	12:25:24	0.001	0.000	0.013	22.026	14.210	23.111	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1332	12:25:25	0.000	0.002	0.013	22.026	14.210	23.107	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1333	12:25:26	0.001	-0.002	0.013	22.026	14.210	23.107	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1334	12:25:27	0.001	-0.002	0.013	22.026	14.210	23.107	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1335	12:25:28	0.001	-0.001	0.013	22.026	14.210	23.107	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1336	12:25:29	0.001	-0.002	0.013	22.026	14.210	23.104	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1337	12:25:30	0.001	0.002	0.013	22.026	14.210	23.104	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1338	12:25:31	0.001	-0.000	0.014	22.026	14.210	23.104	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1339	12:25:32	0.001	0.000	0.014	22.026	14.210	23.104	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1340	12:25:33	0.001	0.002	0.014	22.026	14.210	23.101	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	777
1341	12:25:34	0.001	-0.002	0.014	22.026	14.210	23.101	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1342	12:25:35	0.000	0.001	0.014	22.026	14.210	23.101	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1343	12:25:36	0.001	-0.000	0.014	22.026	14.210	23.101	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	777
1344	12:25:37	0.001	-0.001	0.014	22.026	14.210	23.101	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
1345	12:25:38	0.001	0.002	0.014	22.026	14.210	23.099	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1346	12:25:39	0.001	-0.001	0.014	22.026	14.210	23.099	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
1347	12:25:40	0.001	0.000	0.014	22.026	14.210	23.099	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1348	12:25:41	0.001	0.002	0.014	22.026	14.210	23.099	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1349	12:25:42	0.000	-0.000	0.014	22.026	14.210	23.095	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1350	12:25:43	0.001	0.001	0.014	22.026	14.210	23.095	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
1351	12:25:44	0.001	0.002	0.014	22.026	14.210	23.095	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
1352	12:25:45	0.001	0.000	0.014	22.026	14.210	23.095	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1353	12:25:46	0.000	0.001	0.014	22.026	14.210	23.093	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
1354	12:25:47	0.001	0.003	0.014	22.026	14.210	23.093	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	777
1355	12:25:48	0.001	-0.001	0.014	22.026	14.210	23.093	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
1356	12:25:49	0.001	0.002	0.014	22.026	14.210	23.093	0.001	-0.000	0.010	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
1357	12:25:50	0.001	0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
1358	12:25:51	0.000	-0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1359	12:25:52	0.001	-0.000	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1360	12:25:53	0.001	-0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1361	12:25:54	0.001	-0.000	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
1362	12:25:55	0.000	0.000	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1363	12:25:56	0.001	-0.000	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
1364	12:25:57	0.001	0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1365	12:25:58	0.001	-0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1366	12:25:59	0.001	-0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
1367	12:26:00	0.001	0.000	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1368	12:26:01	0.000	-0.003	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1369	12:26:02	0.001	-0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1370	12:26:03	0.001	0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1371	12:26:04	0.001	-0.000	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
1372	12:26:05	0.001	0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	777
1373	12:26:06	0.000	0.003	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1374	12:26:07	0.001	-0.000	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1375	12:26:08	0.001	0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
1376	12:26:09	0.001	0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
1377	12:26:10	0.000	-0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
1378	12:26:11	0.001	-0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1379	12:26:12	0.001	-0.004	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
1380	12:26:13	0.001	-0.005	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1381	12:26:14	0.000	-0.004	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1382	12:26:15	0.001	-0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1383	12:26:16	0.000	0.003	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1384	12:26:17	0.001	0.005	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1385	12:26:18	0.001	0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1386	12:26:19	0.001	0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1387	12:26:20	0.001	-0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1388	12:26:21	0.000	-0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
1389	12:26:22	0.001	0.000	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
1390	12:26:23	0.001	0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1391	12:26:24	0.001	0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1392	12:26:25	0.001	0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1393	12:26:26	0.001	0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1394	12:26:27	0.001	0.002	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1395	12:26:28	0.001	0.005	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	777
1396	12:26:29	0.000	0.004	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
1397	12:26:30	0.001	0.004	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1398	12:26:31	0.001	0.001	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
1399	12:26:32	0.001	-0.008	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1400	12:26:33	0.001	-0.001	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
1401	12:26:34	0.001	-0.003	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
1402	12:26:35	0.001	0.000	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1403	12:26:36	0.001	0.003	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1404	12:26:37	0.001	-0.004	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1405	12:26:38	0.001	-0.000	0.014	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1406	12:26:39	0.001	-0.002	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1407	12:26:40	0.001	-0.000	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
1408	12:26:41	0.001	0.003	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
1409	12:26:42	0.005	-0.000	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1410	12:26:43	0.000	0.002	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1411	12:26:44	0.001	0.003	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
1412	12:26:45	0.001	0.001	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1413	12:26:46	0.001	0.002	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
1414	12:26:47	0.001	0.001	0.015	22.026	14.210	23.089	0.001	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
