	Timestamp	Filtered Rate: CBP	Filtered Rate: F3EtO-BsubPc	Source Power: CBP	Source Power: F3EtO-BsubPc	Thickness: CBP	Thickness: F3EtO-BsubPc	State: CBP	State: F3EtO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: F3EtO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: F3EtO-BsubPc
186	11:56:14	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
187	11:56:15	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	664
188	11:56:16	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
189	11:56:17	0.001	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
190	11:56:18	-0.001	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	664
191	11:56:19	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	666
192	11:56:20	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
193	11:56:21	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	664
194	11:56:22	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
195	11:56:23	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
196	11:56:24	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
197	11:56:25	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
198	11:56:26	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	664
199	11:56:27	0.001	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
200	11:56:28	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	666
201	11:56:29	-0.001	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
202	11:56:30	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	663
203	11:56:31	0.001	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
204	11:56:32	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
205	11:56:33	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	667
206	11:56:34	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	664
207	11:56:35	0.000	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
208	11:56:36	0.000	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
209	11:56:37	0.001	0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	666
210	11:56:38	-0.001	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	664
211	11:56:39	0.000	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
212	11:56:40	0.000	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	664
213	11:56:41	0.000	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	666
214	11:56:42	0.001	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	666
215	11:56:43	0.000	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
216	11:56:44	0.000	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
217	11:56:45	0.000	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
218	11:56:46	0.001	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	666
219	11:56:47	-0.001	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
220	11:56:48	0.001	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	665
221	11:56:49	0.000	0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	663
222	11:56:50	0.001	0.002	12.000	18.000	-0.000	0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	666
223	11:56:51	0.000	0.002	12.000	18.000	-0.000	0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	664
224	11:56:52	0.001	0.002	12.000	18.114	-0.000	0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	665
225	11:56:53	-0.001	0.002	12.000	18.401	-0.000	0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	665
226	11:56:54	0.000	0.002	12.000	18.875	-0.000	0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	665
227	11:56:55	0.000	0.002	12.000	19.149	-0.000	0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	667
228	11:56:56	0.000	0.002	12.000	19.099	-0.000	0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	666
229	11:56:57	0.000	0.002	12.000	19.099	-0.000	0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	665
230	11:56:58	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
231	11:56:59	-0.000	0.002	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
232	11:57:00	-0.001	0.002	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
233	11:57:01	0.000	0.002	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	669
234	11:57:02	0.001	0.002	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
235	11:57:03	0.000	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
236	11:57:04	-0.001	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
237	11:57:05	0.001	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
238	11:57:06	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
239	11:57:07	-0.001	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
240	11:57:08	0.001	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
241	11:57:09	-0.001	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
242	11:57:10	0.001	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	663
243	11:57:11	0.000	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
244	11:57:12	-0.001	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
245	11:57:13	0.001	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
246	11:57:14	-0.000	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
247	11:57:15	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
248	11:57:16	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
249	11:57:17	0.000	0.001	12.000	19.099	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
250	11:57:18	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
251	11:57:19	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
252	11:57:20	0.001	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
253	11:57:21	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
254	11:57:22	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
255	11:57:23	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
256	11:57:24	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
257	11:57:25	0.001	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
258	11:57:26	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
259	11:57:27	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
260	11:57:28	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
261	11:57:29	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
262	11:57:30	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
263	11:57:31	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
264	11:57:32	0.001	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
265	11:57:33	0.000	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
266	11:57:34	-0.001	0.001	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
267	11:57:35	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
268	11:57:36	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
269	11:57:37	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
270	11:57:38	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
271	11:57:39	-0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
272	11:57:40	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
273	11:57:41	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
274	11:57:42	-0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
275	11:57:43	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
276	11:57:44	-0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
277	11:57:45	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
278	11:57:46	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
279	11:57:47	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
280	11:57:48	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
281	11:57:49	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
282	11:57:50	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
283	11:57:51	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
284	11:57:52	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
285	11:57:53	-0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	663
286	11:57:54	-0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
287	11:57:55	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
288	11:57:56	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
289	11:57:57	-0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
290	11:57:58	-0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
291	11:57:59	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
292	11:58:00	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
293	11:58:01	-0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
294	11:58:02	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
295	11:58:03	0.001	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
296	11:58:04	0.000	0.002	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
297	11:58:05	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
298	11:58:06	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
299	11:58:07	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
300	11:58:08	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
301	11:58:09	-0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
302	11:58:10	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
303	11:58:11	-0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
304	11:58:12	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
305	11:58:13	-0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
306	11:58:14	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
307	11:58:15	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
308	11:58:16	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
309	11:58:17	-0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
310	11:58:18	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
311	11:58:19	-0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
312	11:58:20	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
313	11:58:21	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
314	11:58:22	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
315	11:58:23	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
316	11:58:24	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
317	11:58:25	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
318	11:58:26	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
319	11:58:27	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
320	11:58:28	-0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
321	11:58:29	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
322	11:58:30	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
323	11:58:31	-0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
324	11:58:32	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
325	11:58:33	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
326	11:58:34	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
327	11:58:35	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
328	11:58:36	-0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
329	11:58:37	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
330	11:58:38	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
331	11:58:39	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
332	11:58:40	-0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
333	11:58:41	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
334	11:58:42	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
335	11:58:43	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
336	11:58:44	-0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
337	11:58:45	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
338	11:58:46	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
339	11:58:47	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
340	11:58:48	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
341	11:58:49	0.000	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
342	11:58:50	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
343	11:58:51	0.001	0.003	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
344	11:58:52	-0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
345	11:58:53	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
346	11:58:54	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	663
347	11:58:55	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
348	11:58:56	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
349	11:58:57	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
350	11:58:58	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
351	11:58:59	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
352	11:59:00	-0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
353	11:59:01	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
354	11:59:02	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
355	11:59:03	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
356	11:59:04	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
357	11:59:05	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
358	11:59:06	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
359	11:59:07	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
360	11:59:08	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
361	11:59:09	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
362	11:59:10	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
363	11:59:11	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
364	11:59:12	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	663
365	11:59:13	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
366	11:59:14	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
367	11:59:15	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
368	11:59:16	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
369	11:59:17	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
370	11:59:18	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
371	11:59:19	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
372	11:59:20	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
373	11:59:21	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
374	11:59:22	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
375	11:59:23	-0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
376	11:59:24	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
377	11:59:25	-0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
378	11:59:26	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
379	11:59:27	-0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
380	11:59:28	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
381	11:59:29	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
382	11:59:30	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
383	11:59:31	-0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
384	11:59:32	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
385	11:59:33	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	666
386	11:59:34	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	667
387	11:59:35	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
388	11:59:36	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	664
389	11:59:37	0.000	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
390	11:59:38	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
391	11:59:39	0.001	0.004	12.000	19.099	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	665
