	Timestamp	Filtered Rate: CBP	Filtered Rate: EtO-BsubPc	Source Power: CBP	Source Power: EtO-BsubPc	Thickness: CBP	Thickness: EtO-BsubPc	State: CBP	State: EtO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: EtO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: EtO-BsubPc
1636	12:21:42	0.001	0.012	12.000	20.200	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1637	12:21:43	0.001	0.012	12.000	20.200	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1638	12:21:44	0.000	0.012	12.000	20.200	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1639	12:21:45	0.000	0.012	12.000	20.200	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1640	12:21:46	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1641	12:21:47	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1642	12:21:48	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1643	12:21:49	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1644	12:21:50	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1645	12:21:51	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1646	12:21:52	-0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1647	12:21:53	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1648	12:21:54	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1649	12:21:55	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1650	12:21:56	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1651	12:21:57	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1652	12:21:58	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1653	12:21:59	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1654	12:22:00	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1655	12:22:01	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1656	12:22:02	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1657	12:22:03	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1658	12:22:04	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1659	12:22:05	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1660	12:22:06	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1661	12:22:07	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1662	12:22:08	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1663	12:22:09	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1664	12:22:10	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1665	12:22:11	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1666	12:22:12	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1667	12:22:13	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1668	12:22:14	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1669	12:22:15	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1670	12:22:16	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1671	12:22:17	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1672	12:22:18	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1673	12:22:19	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1674	12:22:20	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1675	12:22:21	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1676	12:22:22	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1677	12:22:23	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1678	12:22:24	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1679	12:22:25	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1680	12:22:26	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1681	12:22:27	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1682	12:22:28	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1683	12:22:29	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1684	12:22:30	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1685	12:22:31	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1686	12:22:32	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1687	12:22:33	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	783
1688	12:22:34	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1689	12:22:35	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1690	12:22:36	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1691	12:22:37	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1692	12:22:38	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1693	12:22:39	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1694	12:22:40	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1695	12:22:41	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1696	12:22:42	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1697	12:22:43	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1698	12:22:44	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1699	12:22:45	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1700	12:22:46	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1701	12:22:47	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1702	12:22:48	0.000	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1703	12:22:49	0.001	0.012	12.000	20.150	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1704	12:22:50	0.000	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1705	12:22:51	0.000	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1706	12:22:52	0.001	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1707	12:22:53	0.001	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1708	12:22:54	0.001	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1709	12:22:55	0.000	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1710	12:22:56	0.000	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1711	12:22:57	0.001	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1712	12:22:58	0.001	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1713	12:22:59	0.001	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1714	12:23:00	0.000	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1715	12:23:01	-0.001	0.012	12.000	20.150	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1716	12:23:02	0.001	0.012	12.000	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1717	12:23:03	0.001	0.012	12.000	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1718	12:23:04	0.001	0.012	12.000	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1719	12:23:05	-0.000	0.012	12.000	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1720	12:23:06	-0.000	0.012	12.175	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1721	12:23:07	0.001	0.012	12.716	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	791
1722	12:23:08	-0.000	0.012	13.069	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1723	12:23:09	0.001	0.012	13.176	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1724	12:23:10	0.001	0.012	13.226	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1725	12:23:11	0.000	0.012	13.534	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1726	12:23:12	0.001	0.012	14.344	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1727	12:23:13	-0.000	0.012	15.650	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1728	12:23:14	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1729	12:23:15	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1730	12:23:16	-0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1731	12:23:17	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1732	12:23:18	-0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1733	12:23:19	0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1734	12:23:20	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1735	12:23:21	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1736	12:23:22	0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1737	12:23:23	0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1738	12:23:24	0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1739	12:23:25	0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1740	12:23:26	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1741	12:23:27	-0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1742	12:23:28	-0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1743	12:23:29	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1744	12:23:30	-0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1745	12:23:31	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1746	12:23:32	-0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1747	12:23:33	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1748	12:23:34	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1749	12:23:35	0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1750	12:23:36	0.000	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1751	12:23:37	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1752	12:23:38	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1753	12:23:39	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1754	12:23:40	0.001	0.012	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1755	12:23:41	-0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1756	12:23:42	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1757	12:23:43	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1758	12:23:44	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1759	12:23:45	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1760	12:23:46	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1761	12:23:47	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1762	12:23:48	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1763	12:23:49	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1764	12:23:50	-0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1765	12:23:51	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1766	12:23:52	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1767	12:23:53	-0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1768	12:23:54	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1769	12:23:55	-0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1770	12:23:56	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1771	12:23:57	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1772	12:23:58	-0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1773	12:23:59	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1774	12:24:00	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1775	12:24:01	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1776	12:24:02	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1777	12:24:03	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1778	12:24:04	-0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1779	12:24:05	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1780	12:24:06	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1781	12:24:07	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1782	12:24:08	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1783	12:24:09	-0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1784	12:24:10	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1785	12:24:11	-0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1786	12:24:12	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1787	12:24:13	-0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1788	12:24:14	0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1789	12:24:15	-0.000	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1790	12:24:16	0.001	0.011	16.451	20.100	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1791	12:24:17	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1792	12:24:18	-0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1793	12:24:19	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1794	12:24:20	-0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1795	12:24:21	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1796	12:24:22	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1797	12:24:23	-0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1798	12:24:24	-0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1799	12:24:25	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1800	12:24:26	-0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1801	12:24:27	-0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1802	12:24:28	-0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1803	12:24:29	-0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1804	12:24:30	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1805	12:24:31	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1806	12:24:32	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1807	12:24:33	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1808	12:24:34	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1809	12:24:35	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1810	12:24:36	-0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1811	12:24:37	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1812	12:24:38	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1813	12:24:39	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1814	12:24:40	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1815	12:24:41	-0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1816	12:24:42	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1817	12:24:43	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1818	12:24:44	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1819	12:24:45	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1820	12:24:46	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1821	12:24:47	-0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1822	12:24:48	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1823	12:24:49	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1824	12:24:50	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1825	12:24:51	0.005	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1826	12:24:52	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1827	12:24:53	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1828	12:24:54	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1829	12:24:55	-0.005	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1830	12:24:56	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1831	12:24:57	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1832	12:24:58	-0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1833	12:24:59	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1834	12:25:00	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1835	12:25:01	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1836	12:25:02	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1837	12:25:03	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1838	12:25:04	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1839	12:25:05	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1840	12:25:06	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1841	12:25:07	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1842	12:25:08	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1843	12:25:09	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1844	12:25:10	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1845	12:25:11	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1846	12:25:12	-0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1847	12:25:13	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1848	12:25:14	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1849	12:25:15	-0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1850	12:25:16	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1851	12:25:17	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1852	12:25:18	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1853	12:25:19	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1854	12:25:20	0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1855	12:25:21	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1856	12:25:22	0.001	0.010	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1857	12:25:23	-0.001	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1858	12:25:24	0.001	0.010	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1859	12:25:25	0.000	0.010	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1860	12:25:26	0.000	0.011	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1861	12:25:27	0.000	0.010	16.451	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
