	Timestamp	Filtered Rate: CBP	Filtered Rate: tri-PXZ-trz	Source Power: CBP	Source Power: tri-PXZ-trz	Thickness: CBP	Thickness: tri-PXZ-trz	State: CBP	State: tri-PXZ-trz	Fundamental  Frequency: CBP	Fundamental  Frequency: tri-PXZ-trz	Current Z-Ratio: CBP	Current Z-Ratio: tri-PXZ-trz
204	14:10:46	-0.000	0.000	23.236	13.389	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
205	14:10:47	-0.000	0.000	23.236	13.742	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
206	14:10:48	-0.000	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
207	14:10:49	0.000	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
208	14:10:50	0.001	-0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
209	14:10:51	-0.000	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
210	14:10:52	0.001	-0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
211	14:10:53	0.000	-0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
212	14:10:54	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
213	14:10:55	-0.000	-0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
214	14:10:56	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
215	14:10:57	0.000	0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
216	14:10:58	-0.000	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
217	14:10:59	-0.000	-0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
218	14:11:00	0.000	-0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
219	14:11:01	0.001	-0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
220	14:11:02	0.001	-0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
221	14:11:03	-0.001	-0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
222	14:11:04	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
223	14:11:05	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
224	14:11:06	-0.000	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
225	14:11:07	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
226	14:11:08	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
227	14:11:09	-0.000	0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
228	14:11:10	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
229	14:11:11	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
230	14:11:12	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
231	14:11:13	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
232	14:11:14	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
233	14:11:15	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
234	14:11:16	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
235	14:11:17	0.000	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
236	14:11:18	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
237	14:11:19	0.001	0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
238	14:11:20	0.001	0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
239	14:11:21	0.001	0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
240	14:11:22	0.001	0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
241	14:11:23	0.001	-0.000	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
242	14:11:24	0.001	0.001	23.236	14.067	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
243	14:11:25	0.001	0.000	23.236	14.177	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
244	14:11:26	0.000	0.000	23.236	14.533	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
245	14:11:27	0.001	0.000	23.236	15.197	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
246	14:11:28	0.000	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
247	14:11:29	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
248	14:11:30	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
249	14:11:31	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
250	14:11:32	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
251	14:11:33	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
252	14:11:34	0.001	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
253	14:11:35	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
254	14:11:36	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
255	14:11:37	0.001	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
256	14:11:38	0.000	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
257	14:11:39	0.001	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
258	14:11:40	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
259	14:11:41	0.001	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
260	14:11:42	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
261	14:11:43	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
262	14:11:44	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
263	14:11:45	0.001	-0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
264	14:11:46	0.001	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
265	14:11:47	0.001	0.000	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
266	14:11:48	0.001	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
267	14:11:49	0.000	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
268	14:11:50	0.001	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
269	14:11:51	0.001	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
270	14:11:52	0.000	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
271	14:11:53	0.001	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
272	14:11:54	0.001	0.001	23.236	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
273	14:11:55	0.001	0.001	23.497	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
274	14:11:56	0.001	0.001	23.848	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
275	14:11:57	0.000	0.001	24.013	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
276	14:11:58	0.001	0.001	24.013	15.247	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
277	14:11:59	0.001	0.001	24.013	15.422	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
278	14:12:00	0.000	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
279	14:12:01	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
280	14:12:02	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
281	14:12:03	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
282	14:12:04	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
283	14:12:05	0.000	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
284	14:12:06	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
285	14:12:07	-0.000	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
286	14:12:08	0.001	-0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
287	14:12:09	0.001	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
288	14:12:10	0.001	-0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
289	14:12:11	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
290	14:12:12	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
291	14:12:13	0.001	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
292	14:12:14	0.000	0.002	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
293	14:12:15	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
294	14:12:16	0.001	0.002	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
295	14:12:17	0.001	0.002	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
296	14:12:18	0.000	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
297	14:12:19	0.001	0.002	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
298	14:12:20	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
299	14:12:21	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
300	14:12:22	0.001	0.002	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
301	14:12:23	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
302	14:12:24	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
303	14:12:25	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
304	14:12:26	0.002	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
305	14:12:27	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
306	14:12:28	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
307	14:12:29	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
308	14:12:30	0.002	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
309	14:12:31	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
310	14:12:32	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
311	14:12:33	0.002	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
312	14:12:34	0.002	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
313	14:12:35	0.001	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
314	14:12:36	0.002	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
315	14:12:37	0.002	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
316	14:12:38	0.002	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
317	14:12:39	0.002	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
318	14:12:40	0.002	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
319	14:12:41	0.002	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
320	14:12:42	0.003	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
321	14:12:43	0.002	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
322	14:12:44	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
323	14:12:45	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
324	14:12:46	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
325	14:12:47	0.002	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
326	14:12:48	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
327	14:12:49	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
328	14:12:50	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
329	14:12:51	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
330	14:12:52	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
331	14:12:53	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
332	14:12:54	0.004	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
333	14:12:55	0.003	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
334	14:12:56	0.003	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
335	14:12:57	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
336	14:12:58	0.005	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
337	14:12:59	0.003	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
338	14:13:00	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
339	14:13:01	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
340	14:13:02	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
341	14:13:03	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
342	14:13:04	0.003	0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
343	14:13:05	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
344	14:13:06	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
345	14:13:07	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
346	14:13:08	0.004	-0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
347	14:13:09	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
348	14:13:10	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
349	14:13:11	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
350	14:13:12	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
351	14:13:13	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
352	14:13:14	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
353	14:13:15	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
354	14:13:16	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
355	14:13:17	0.004	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
356	14:13:18	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
357	14:13:19	0.003	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
358	14:13:20	0.005	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
359	14:13:21	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
360	14:13:22	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
361	14:13:23	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
362	14:13:24	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
363	14:13:25	0.004	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
364	14:13:26	0.004	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
365	14:13:27	0.004	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
366	14:13:28	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
367	14:13:29	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
368	14:13:30	0.004	-0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
369	14:13:31	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
370	14:13:32	0.004	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
371	14:13:33	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
372	14:13:34	0.004	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
373	14:13:35	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
374	14:13:36	0.005	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
375	14:13:37	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
376	14:13:38	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
377	14:13:39	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
378	14:13:40	0.004	-0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
379	14:13:41	0.005	-0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
380	14:13:42	0.004	-0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
381	14:13:43	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
382	14:13:44	0.004	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
383	14:13:45	0.005	-0.001	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
384	14:13:46	0.005	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
385	14:13:47	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
386	14:13:48	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
387	14:13:49	0.005	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
388	14:13:50	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
389	14:13:51	0.005	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
390	14:13:52	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
391	14:13:53	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
392	14:13:54	0.005	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
393	14:13:55	0.005	-0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
394	14:13:56	0.004	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
395	14:13:57	0.005	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
396	14:13:58	0.005	0.000	24.013	15.505	0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
